order_id,order_date,quantity,discount,revenue,price,category,income_band,age,gender
729,2023-03-12,2,0.0,6850.0,3425.0,Electronics,Mid,28,Female
730,2023-10-26,1,0.0,1501.0,1501.0,Fashion,Mid,41,Female
731,2023-11-26,3,0.0,14673.0,4891.0,Beauty,High,33,Male
732,2023-04-08,4,0.0,8372.0,2093.0,Beauty,High,24,Male
733,2023-02-24,3,0.2,5647.200000000001,2353.0,Beauty,Low,54,Male
734,2023-10-15,3,0.2,3765.6000000000004,1569.0,Beauty,High,37,Female
735,2023-08-19,4,0.2,15856.0,4955.0,Electronics,Low,22,Female
736,2023-03-28,2,0.1,4613.400000000001,2563.0,Fashion,High,47,Male
737,2023-02-17,3,0.2,6064.8,2527.0,Electronics,Mid,25,Female
738,2023-03-07,2,0.0,9890.0,4945.0,Electronics,High,30,Male
739,2023-05-03,3,0.0,12534.0,4178.0,Fashion,High,44,Male
740,2023-07-28,4,0.0,12160.0,3040.0,Beauty,Mid,31,Male
741,2023-10-17,4,0.2,2499.2000000000003,781.0,Beauty,Low,41,Female
742,2023-12-23,1,0.0,703.0,703.0,Fashion,Mid,60,Male
743,2023-05-06,2,0.2,6595.200000000001,4122.0,Electronics,High,29,Female
744,2023-09-12,3,0.2,11719.2,4883.0,Beauty,High,49,Male
745,2023-04-06,1,0.2,2542.4,3178.0,Beauty,Mid,56,Male
746,2023-11-07,2,0.1,7419.6,4122.0,Electronics,Low,59,Female
747,2023-07-18,4,0.0,16712.0,4178.0,Fashion,High,26,Female
748,2023-03-05,1,0.1,4444.2,4938.0,Fashion,Mid,57,Male
749,2023-08-01,4,0.0,19820.0,4955.0,Electronics,High,56,Female
750,2023-12-11,2,0.1,984.6,547.0,Electronics,Mid,35,Male
751,2023-05-26,3,0.0,4827.0,1609.0,Beauty,High,30,Male
752,2023-08-19,1,0.0,3480.0,3480.0,Fashion,High,26,Male
753,2023-04-01,2,0.0,3080.0,1540.0,Beauty,Mid,38,Female
754,2023-02-24,3,0.0,7374.0,2458.0,Electronics,Mid,45,Female
755,2023-11-04,1,0.2,2254.4,2818.0,Electronics,High,37,Female
756,2023-03-22,1,0.1,917.1,1019.0,Electronics,High,46,Male
757,2023-05-25,2,0.0,5636.0,2818.0,Electronics,High,37,Female
758,2023-07-06,1,0.1,1883.7,2093.0,Beauty,Mid,50,Female
759,2023-04-09,1,0.2,2088.0,2610.0,Fashion,High,36,Female
760,2023-08-31,4,0.0,16252.0,4063.0,Fashion,Mid,27,Female
761,2023-12-31,4,0.0,3420.0,855.0,Electronics,Low,60,Male
762,2023-02-09,2,0.1,2923.2000000000003,1624.0,Beauty,Low,42,Female
763,2023-07-21,4,0.1,16851.600000000002,4681.0,Electronics,Low,19,Male
764,2023-07-05,4,0.1,16851.600000000002,4681.0,Electronics,Low,40,Female
765,2023-12-30,1,0.0,1917.0,1917.0,Beauty,High,21,Male
766,2023-02-16,1,0.0,3697.0,3697.0,Beauty,Mid,37,Female
767,2023-04-10,2,0.0,5816.0,2908.0,Beauty,Low,25,Female
768,2023-01-13,4,0.2,2249.6,703.0,Fashion,High,52,Male
769,2023-07-20,1,0.0,4744.0,4744.0,Fashion,High,56,Female
770,2023-01-01,4,0.0,12160.0,3040.0,Beauty,Low,23,Female
771,2023-12-30,2,0.0,2530.0,1265.0,Beauty,High,48,Male
772,2023-10-29,1,0.1,1578.6000000000001,1754.0,Beauty,High,48,Female
773,2023-05-13,4,0.1,12024.0,3340.0,Beauty,Mid,19,Male
774,2023-10-10,2,0.2,1696.0,1060.0,Electronics,Low,23,Female
775,2023-12-12,4,0.1,14515.2,4032.0,Beauty,Low,35,Male
776,2023-10-30,4,0.1,3340.8,928.0,Fashion,Mid,29,Female
777,2023-03-06,4,0.2,8086.400000000001,2527.0,Electronics,Low,23,Female
778,2023-11-27,3,0.0,6441.0,2147.0,Electronics,Mid,57,Female
779,2023-09-20,4,0.2,2736.0,855.0,Electronics,Mid,31,Male
780,2023-06-07,3,0.2,3897.6000000000004,1624.0,Beauty,Low,28,Female
781,2023-10-19,2,0.0,2038.0,1019.0,Electronics,High,47,Male
782,2023-08-20,4,0.1,14515.2,4032.0,Beauty,Mid,44,Male
783,2023-12-10,3,0.1,13205.7,4891.0,Beauty,High,32,Male
784,2023-10-09,4,0.0,12712.0,3178.0,Beauty,Low,25,Female
785,2023-08-31,2,0.2,7590.400000000001,4744.0,Fashion,High,42,Male
786,2023-07-24,1,0.0,4945.0,4945.0,Electronics,Mid,57,Female
787,2023-11-18,1,0.0,2610.0,2610.0,Fashion,High,58,Male
788,2023-07-23,4,0.0,3004.0,751.0,Beauty,Mid,29,Female
789,2023-11-02,1,0.1,702.9,781.0,Beauty,Mid,30,Female
790,2023-11-25,2,0.0,2730.0,1365.0,Electronics,Mid,31,Female
791,2023-06-25,2,0.0,3834.0,1917.0,Beauty,Low,28,Male
792,2023-08-23,1,0.0,2458.0,2458.0,Electronics,High,60,Female
793,2023-06-05,4,0.0,13360.0,3340.0,Beauty,High,48,Female
794,2023-05-31,1,0.1,2736.0,3040.0,Beauty,Low,56,Female
795,2023-08-14,4,0.2,14979.2,4681.0,Electronics,Mid,37,Female
796,2023-10-04,2,0.0,7394.0,3697.0,Beauty,Mid,38,Female
797,2023-09-27,2,0.0,7760.0,3880.0,Fashion,Mid,46,Male
798,2023-06-02,2,0.1,4613.400000000001,2563.0,Fashion,High,19,Female
799,2023-02-14,3,0.0,7581.0,2527.0,Electronics,High,27,Female
800,2023-09-19,3,0.2,5023.200000000001,2093.0,Beauty,High,21,Male
801,2023-12-11,4,0.2,8966.4,2802.0,Fashion,Mid,19,Male
802,2023-05-10,2,0.1,1006.2,559.0,Fashion,High,36,Female
803,2023-04-10,3,0.1,4158.0,1540.0,Beauty,High,34,Male
804,2023-01-20,3,0.2,9892.800000000001,4122.0,Electronics,High,36,Female
805,2023-07-21,4,0.0,18976.0,4744.0,Fashion,High,46,Male
806,2023-07-29,2,0.0,4914.0,2457.0,Electronics,Mid,55,Female
807,2023-02-09,3,0.2,11851.2,4938.0,Fashion,Low,51,Female
808,2023-06-06,3,0.0,2253.0,751.0,Beauty,Low,59,Female
809,2023-03-23,2,0.2,1630.4,1019.0,Electronics,High,43,Male
810,2023-08-06,4,0.0,16932.0,4233.0,Beauty,Low,37,Female
811,2023-06-10,3,0.1,10476.0,3880.0,Fashion,Low,23,Female
812,2023-12-10,3,0.1,10476.0,3880.0,Fashion,High,38,Female
813,2023-07-27,4,0.0,5460.0,1365.0,Electronics,Low,28,Female
814,2023-06-01,1,0.1,1448.1000000000001,1609.0,Beauty,Low,20,Female
815,2023-06-23,4,0.0,7392.0,1848.0,Electronics,High,23,Male
816,2023-03-31,2,0.0,1648.0,824.0,Beauty,High,45,Male
817,2023-02-25,4,0.0,14788.0,3697.0,Beauty,High,41,Male
818,2023-10-24,1,0.0,4938.0,4938.0,Fashion,High,50,Female
819,2023-07-21,3,0.0,7059.0,2353.0,Beauty,High,60,Male
820,2023-09-30,4,0.1,9396.0,2610.0,Fashion,Low,59,Male
821,2023-04-27,3,0.2,6240.0,2600.0,Fashion,High,40,Female
822,2023-07-09,4,0.1,3816.0,1060.0,Electronics,Low,48,Female
823,2023-04-20,3,0.0,10020.0,3340.0,Beauty,High,52,Male
824,2023-02-01,4,0.2,9017.6,2818.0,Electronics,Low,45,Female
825,2023-05-26,2,0.1,4498.2,2499.0,Fashion,Mid,52,Male
826,2023-07-10,2,0.0,6080.0,3040.0,Beauty,Low,32,Male
827,2023-04-25,2,0.1,1834.2,1019.0,Electronics,Mid,47,Female
828,2023-11-27,3,0.0,7497.0,2499.0,Fashion,Mid,20,Male
829,2023-12-02,4,0.1,5648.400000000001,1569.0,Beauty,High,24,Male
830,2023-06-30,4,0.0,9412.0,2353.0,Beauty,High,23,Male
831,2023-10-11,4,0.0,8588.0,2147.0,Electronics,Low,50,Female
832,2023-02-04,2,0.2,5915.200000000001,3697.0,Beauty,Low,51,Male
833,2023-11-20,3,0.2,6064.8,2527.0,Electronics,Low,34,Male
834,2023-04-12,1,0.2,1092.0,1365.0,Electronics,Low,23,Male
835,2023-06-08,3,0.0,5262.0,1754.0,Beauty,Low,23,Female
836,2023-11-02,3,0.1,7020.0,2600.0,Fashion,High,59,Female
837,2023-01-10,3,0.0,14835.0,4945.0,Electronics,High,34,Male
838,2023-08-27,4,0.0,3712.0,928.0,Fashion,High,23,Male
839,2023-04-28,3,0.1,4989.6,1848.0,Electronics,High,44,Female
840,2023-07-23,2,0.1,7830.0,4350.0,Beauty,High,56,Female
841,2023-05-07,1,0.0,1754.0,1754.0,Beauty,Mid,26,Male
842,2023-09-13,3,0.1,4735.8,1754.0,Beauty,Mid,34,Female
843,2023-04-19,1,0.0,4122.0,4122.0,Electronics,Mid,29,Female
844,2023-04-07,3,0.2,1312.8000000000002,547.0,Electronics,Low,56,Male
845,2023-05-25,3,0.0,2472.0,824.0,Beauty,Mid,52,Male
846,2023-03-03,4,0.0,3124.0,781.0,Beauty,Low,39,Female
847,2023-05-04,2,0.2,7590.400000000001,4744.0,Fashion,High,47,Male
848,2023-11-01,1,0.0,1265.0,1265.0,Beauty,Low,58,Female
849,2023-03-14,1,0.1,1134.0,1260.0,Beauty,Low,44,Male
850,2023-05-16,1,0.0,1917.0,1917.0,Beauty,Low,30,Male
851,2023-11-28,3,0.2,1977.6000000000001,824.0,Beauty,Mid,43,Male
852,2023-09-03,2,0.0,1406.0,703.0,Fashion,Mid,53,Male
853,2023-06-05,1,0.0,3178.0,3178.0,Beauty,Mid,33,Female
854,2023-05-29,2,0.1,7313.400000000001,4063.0,Fashion,Mid,37,Male
855,2023-09-14,4,0.0,3712.0,928.0,Fashion,Mid,29,Female
856,2023-08-20,4,0.0,4076.0,1019.0,Electronics,Low,32,Male
857,2023-05-14,1,0.2,2021.6000000000001,2527.0,Electronics,Low,57,Female
858,2023-07-03,1,0.0,2499.0,2499.0,Fashion,High,54,Male
859,2023-10-17,2,0.0,3002.0,1501.0,Fashion,High,35,Female
860,2023-03-20,4,0.0,9996.0,2499.0,Fashion,High,35,Female
861,2023-10-04,3,0.0,2784.0,928.0,Fashion,Low,37,Male
862,2023-10-22,3,0.0,7689.0,2563.0,Fashion,High,33,Male
863,2023-11-16,3,0.0,10275.0,3425.0,Electronics,Mid,41,Female
864,2023-10-19,3,0.2,2544.0,1060.0,Electronics,Mid,29,Female
865,2023-01-15,2,0.1,4685.400000000001,2603.0,Electronics,High,55,Female
866,2023-12-06,1,0.2,3912.8,4891.0,Beauty,Mid,31,Male
867,2023-07-29,1,0.0,2802.0,2802.0,Fashion,High,34,Male
868,2023-09-06,3,0.0,4503.0,1501.0,Fashion,Mid,39,Female
869,2023-02-11,2,0.2,6500.8,4063.0,Fashion,Mid,41,Female
870,2023-08-05,4,0.2,1788.8000000000002,559.0,Fashion,Low,59,Female
871,2023-12-06,3,0.0,10440.0,3480.0,Fashion,Mid,38,Male
872,2023-05-22,4,0.0,19780.0,4945.0,Electronics,Low,36,Male
873,2023-10-25,1,0.2,3906.4,4883.0,Beauty,High,30,Female
874,2023-07-16,2,0.0,8126.0,4063.0,Fashion,High,51,Female
875,2023-12-23,4,0.0,8588.0,2147.0,Electronics,Mid,31,Female
876,2023-12-24,2,0.1,4613.400000000001,2563.0,Fashion,Low,53,Male
877,2023-02-08,4,0.0,9832.0,2458.0,Electronics,Low,51,Female
878,2023-06-23,2,0.2,2806.4,1754.0,Beauty,High,22,Female
879,2023-01-24,2,0.0,3138.0,1569.0,Beauty,Low,57,Female
880,2023-02-22,3,0.0,12189.0,4063.0,Fashion,Mid,38,Male
881,2023-08-13,1,0.0,4945.0,4945.0,Electronics,High,56,Female
882,2023-02-03,1,0.1,632.7,703.0,Fashion,Mid,38,Male
883,2023-01-17,2,0.0,9488.0,4744.0,Fashion,Low,58,Female
884,2023-05-22,3,0.0,4872.0,1624.0,Beauty,Low,30,Male
885,2023-05-14,2,0.0,6080.0,3040.0,Beauty,Low,41,Male
886,2023-02-01,2,0.1,984.6,547.0,Electronics,High,28,Female
887,2023-03-26,4,0.1,8845.2,2457.0,Electronics,Low,57,Female
888,2023-07-15,3,0.1,1476.9,547.0,Electronics,High,37,Female
889,2023-09-20,2,0.1,5234.400000000001,2908.0,Beauty,Low,51,Female
890,2023-12-05,1,0.0,4063.0,4063.0,Fashion,Low,50,Male
891,2023-06-03,1,0.1,2521.8,2802.0,Fashion,High,30,Male
892,2023-11-27,1,0.2,1403.2,1754.0,Beauty,Low,28,Male
893,2023-09-29,1,0.2,447.20000000000005,559.0,Fashion,Mid,46,Male
894,2023-05-19,2,0.0,3138.0,1569.0,Beauty,Low,22,Male
895,2023-04-13,4,0.0,3420.0,855.0,Electronics,Low,50,Male
896,2023-09-20,3,0.1,3685.5,1365.0,Electronics,Low,27,Male
897,2023-08-19,3,0.0,7374.0,2458.0,Electronics,High,18,Male
898,2023-01-18,4,0.2,15651.2,4891.0,Beauty,Low,19,Male
899,2023-03-10,2,0.1,1539.0,855.0,Electronics,Low,59,Female
900,2023-04-09,2,0.2,5425.6,3391.0,Beauty,High,22,Female
901,2023-09-09,1,0.2,3906.4,4883.0,Beauty,High,34,Female
902,2023-08-15,2,0.0,9488.0,4744.0,Fashion,High,56,Female
903,2023-01-26,3,0.1,5796.900000000001,2147.0,Electronics,Low,39,Female
904,2023-04-12,3,0.2,8138.400000000001,3391.0,Beauty,Low,32,Male
905,2023-02-23,3,0.1,13351.5,4945.0,Electronics,High,59,Female
906,2023-08-13,2,0.0,9890.0,4945.0,Electronics,High,27,Female
907,2023-12-29,3,0.1,9155.7,3391.0,Beauty,Mid,29,Female
908,2023-05-01,2,0.2,2956.8,1848.0,Electronics,High,55,Female
909,2023-12-29,1,0.2,3964.0,4955.0,Electronics,High,35,Male
910,2023-04-16,3,0.1,2224.8,824.0,Beauty,Low,58,Female
911,2023-11-26,1,0.0,4955.0,4955.0,Electronics,Low,54,Male
912,2023-08-08,3,0.1,10476.0,3880.0,Fashion,Low,37,Female
913,2023-09-09,3,0.0,10173.0,3391.0,Beauty,Mid,38,Female
914,2023-08-08,2,0.0,4916.0,2458.0,Electronics,Mid,43,Male
915,2023-11-04,1,0.0,1754.0,1754.0,Beauty,Low,29,Female
916,2023-03-11,3,0.0,5262.0,1754.0,Beauty,Mid,18,Female
917,2023-06-21,3,0.0,3180.0,1060.0,Electronics,Low,51,Female
918,2023-08-06,1,0.2,1999.2,2499.0,Fashion,Mid,20,Male
919,2023-06-22,4,0.1,4554.0,1265.0,Beauty,Mid,54,Female
920,2023-08-25,4,0.0,14788.0,3697.0,Beauty,Low,50,Female
921,2023-08-13,3,0.1,8208.0,3040.0,Beauty,Low,41,Male
922,2023-03-12,2,0.0,4186.0,2093.0,Beauty,High,45,Male
923,2023-05-30,2,0.2,6550.400000000001,4094.0,Fashion,Low,47,Female
924,2023-11-27,1,0.1,629.1,699.0,Electronics,Mid,28,Female
925,2023-10-13,1,0.0,4178.0,4178.0,Fashion,High,35,Female
926,2023-04-11,2,0.1,3326.4,1848.0,Electronics,Low,45,Male
927,2023-10-12,4,0.1,9226.800000000001,2563.0,Fashion,High,52,Male
928,2023-04-17,1,0.0,4233.0,4233.0,Beauty,High,58,Male
929,2023-11-28,2,0.2,6772.8,4233.0,Beauty,High,43,Female
930,2023-03-15,4,0.0,13360.0,3340.0,Beauty,Mid,56,Female
931,2023-10-11,4,0.2,5612.8,1754.0,Beauty,High,27,Female
932,2023-01-06,3,0.2,8352.0,3480.0,Fashion,Low,32,Male
933,2023-06-07,1,0.0,824.0,824.0,Beauty,High,22,Male
934,2023-08-11,2,0.1,4698.0,2610.0,Fashion,Low,59,Female
935,2023-05-19,2,0.0,9362.0,4681.0,Electronics,High,25,Male
936,2023-07-10,3,0.0,8406.0,2802.0,Fashion,Low,31,Male
937,2023-12-03,4,0.2,2969.6000000000004,928.0,Fashion,Low,36,Male
938,2023-06-23,1,0.2,3956.0,4945.0,Electronics,Mid,33,Female
939,2023-11-25,2,0.0,8188.0,4094.0,Fashion,Mid,33,Male
940,2023-02-14,2,0.1,5720.400000000001,3178.0,Beauty,High,19,Male
941,2023-04-25,4,0.0,14788.0,3697.0,Beauty,Mid,36,Male
942,2023-09-15,1,0.0,4233.0,4233.0,Beauty,High,55,Female
943,2023-10-31,3,0.0,4095.0,1365.0,Electronics,High,55,Female
944,2023-08-11,4,0.0,6352.0,1588.0,Fashion,Mid,49,Male
945,2023-01-14,4,0.2,4048.0,1265.0,Beauty,Low,48,Male
946,2023-11-29,2,0.0,1502.0,751.0,Beauty,High,23,Male
947,2023-10-31,4,0.0,16932.0,4233.0,Beauty,High,39,Female
948,2023-06-15,3,0.0,12366.0,4122.0,Electronics,Low,23,Female
949,2023-03-22,1,0.0,1588.0,1588.0,Fashion,High,36,Female
950,2023-01-05,4,0.0,12160.0,3040.0,Beauty,Low,31,Male
951,2023-12-13,1,0.0,4744.0,4744.0,Fashion,High,58,Male
952,2023-01-18,3,0.0,7581.0,2527.0,Electronics,High,27,Female
953,2023-01-18,4,0.1,9360.0,2600.0,Fashion,Mid,21,Male
954,2023-07-22,1,0.1,1350.9,1501.0,Fashion,Mid,56,Female
955,2023-11-14,1,0.0,3425.0,3425.0,Electronics,Low,47,Female
956,2023-05-18,3,0.1,11053.800000000001,4094.0,Fashion,Mid,34,Female
957,2023-07-24,2,0.0,4706.0,2353.0,Beauty,High,48,Male
958,2023-09-02,3,0.2,6151.200000000001,2563.0,Fashion,High,44,Male
959,2023-08-24,3,0.1,7565.400000000001,2802.0,Fashion,High,40,Female
960,2023-04-10,4,0.1,8031.6,2231.0,Fashion,Low,51,Male
961,2023-12-07,2,0.1,3767.4,2093.0,Beauty,Mid,41,Female
962,2023-11-28,1,0.0,928.0,928.0,Fashion,Mid,37,Female
963,2023-08-21,3,0.1,12638.7,4681.0,Electronics,High,21,Female
964,2023-03-09,3,0.0,14865.0,4955.0,Electronics,Low,45,Male
965,2023-09-03,3,0.1,9247.5,3425.0,Electronics,Mid,52,Female
966,2023-04-19,3,0.1,6920.1,2563.0,Fashion,Low,24,Female
967,2023-10-22,1,0.0,2499.0,2499.0,Fashion,High,49,Female
968,2023-06-03,2,0.0,1502.0,751.0,Beauty,Mid,19,Male
969,2023-01-03,1,0.1,835.2,928.0,Fashion,Low,50,Male
970,2023-11-02,2,0.0,8356.0,4178.0,Fashion,Mid,35,Female
971,2023-05-06,4,0.1,4536.0,1260.0,Beauty,Mid,38,Male
972,2023-07-28,1,0.1,4394.7,4883.0,Beauty,Mid,46,Male
973,2023-11-22,4,0.2,15824.0,4945.0,Electronics,Low,50,Female
974,2023-09-08,1,0.2,2021.6000000000001,2527.0,Electronics,High,57,Female
975,2023-04-02,4,0.0,9828.0,2457.0,Electronics,Low,57,Female
976,2023-07-19,4,0.0,12160.0,3040.0,Beauty,Low,30,Female
977,2023-04-02,3,0.0,12282.0,4094.0,Fashion,Low,44,Female
978,2023-03-26,3,0.1,10886.4,4032.0,Beauty,Low,30,Female
979,2023-06-12,2,0.0,7760.0,3880.0,Fashion,Low,60,Male
980,2023-01-07,1,0.2,815.2,1019.0,Electronics,High,26,Female
981,2023-04-26,4,0.0,16712.0,4178.0,Fashion,Mid,30,Male
982,2023-07-28,1,0.0,2908.0,2908.0,Beauty,Mid,60,Male
983,2023-07-29,3,0.0,2109.0,703.0,Fashion,High,42,Male
984,2023-11-23,1,0.0,1260.0,1260.0,Beauty,Mid,33,Female
985,2023-12-07,4,0.0,16128.0,4032.0,Beauty,Low,49,Male
986,2023-02-07,1,0.0,4938.0,4938.0,Fashion,Mid,25,Male
987,2023-05-17,3,0.0,14835.0,4945.0,Electronics,High,57,Female
988,2023-05-11,2,0.1,8789.4,4883.0,Beauty,Mid,26,Female
989,2023-11-05,4,0.0,4240.0,1060.0,Electronics,Low,23,Female
990,2023-11-26,1,0.0,1501.0,1501.0,Fashion,Mid,48,Female
991,2023-06-08,1,0.1,702.9,781.0,Beauty,High,43,Male
992,2023-08-02,4,0.0,19532.0,4883.0,Beauty,Mid,28,Female
993,2023-11-02,4,0.2,4048.0,1265.0,Beauty,Mid,55,Male
994,2023-10-13,4,0.2,5612.8,1754.0,Beauty,Low,27,Female
995,2023-01-24,4,0.1,5544.0,1540.0,Beauty,Low,29,Female
996,2023-04-30,1,0.0,3340.0,3340.0,Beauty,High,40,Female
997,2023-11-30,2,0.0,6080.0,3040.0,Beauty,Mid,48,Female
998,2023-05-06,1,0.0,703.0,703.0,Fashion,High,49,Male
999,2023-07-06,3,0.0,5262.0,1754.0,Beauty,Mid,26,Male
1000,2023-09-20,3,0.1,10970.1,4063.0,Fashion,Mid,37,Female
1001,2023-07-13,1,0.2,3912.8,4891.0,Beauty,Low,41,Male
1002,2023-10-14,3,0.0,4095.0,1365.0,Electronics,Mid,52,Male
1003,2023-01-14,3,0.2,11234.400000000001,4681.0,Electronics,Mid,48,Male
1004,2023-02-03,3,0.2,11851.2,4938.0,Fashion,High,39,Male
1005,2023-05-26,4,0.2,6134.400000000001,1917.0,Beauty,High,34,Male
1006,2023-09-29,2,0.0,1406.0,703.0,Fashion,Low,38,Male
1007,2023-08-04,3,0.0,6441.0,2147.0,Electronics,High,57,Female
1008,2023-09-23,2,0.0,3248.0,1624.0,Beauty,Low,50,Male
1009,2023-05-16,4,0.0,3296.0,824.0,Beauty,Low,56,Male
1010,2023-05-24,2,0.2,5344.0,3340.0,Beauty,Low,36,Male
1011,2023-10-21,2,0.1,4424.400000000001,2458.0,Electronics,High,19,Female
1012,2023-07-05,1,0.2,684.0,855.0,Electronics,Low,45,Male
1013,2023-05-24,1,0.0,751.0,751.0,Beauty,High,40,Female
1014,2023-12-22,2,0.2,6595.200000000001,4122.0,Electronics,Low,18,Female
1015,2023-04-01,3,0.0,11640.0,3880.0,Fashion,Mid,46,Male
1016,2023-05-19,3,0.0,10173.0,3391.0,Beauty,High,38,Male
1017,2023-02-27,4,0.0,19820.0,4955.0,Electronics,Mid,30,Female
1018,2023-04-27,2,0.2,1118.4,699.0,Electronics,Low,44,Male
1019,2023-11-25,3,0.0,5544.0,1848.0,Electronics,Mid,47,Male
1020,2023-06-19,3,0.0,4620.0,1540.0,Beauty,Mid,34,Female
1021,2023-02-09,3,0.2,2445.6,1019.0,Electronics,Low,26,Female
1022,2023-03-20,1,0.0,2499.0,2499.0,Fashion,Mid,21,Female
1023,2023-05-12,2,0.0,6960.0,3480.0,Fashion,Low,56,Female
1024,2023-12-29,2,0.1,1006.2,559.0,Fashion,High,47,Male
1025,2023-08-19,3,0.0,7497.0,2499.0,Fashion,Mid,37,Female
1026,2023-04-16,3,0.0,14649.0,4883.0,Beauty,Low,48,Male
1027,2023-11-22,2,0.0,1502.0,751.0,Beauty,Mid,28,Male
1028,2023-04-12,4,0.0,2188.0,547.0,Electronics,High,60,Male
1029,2023-04-23,4,0.0,19780.0,4945.0,Electronics,Low,57,Female
1030,2023-09-13,3,0.0,4503.0,1501.0,Fashion,Low,45,Male
1031,2023-04-03,3,0.0,12189.0,4063.0,Fashion,Mid,51,Male
1032,2023-11-14,4,0.0,12160.0,3040.0,Beauty,Mid,47,Male
1033,2023-08-14,1,0.1,4459.5,4955.0,Electronics,Low,19,Male
1034,2023-12-07,2,0.0,6782.0,3391.0,Beauty,Mid,54,Male
1035,2023-04-02,1,0.0,2610.0,2610.0,Fashion,High,60,Male
1036,2023-05-15,3,0.0,12699.0,4233.0,Beauty,High,28,Female
1037,2023-07-27,1,0.0,4938.0,4938.0,Fashion,High,55,Male
1038,2023-06-25,1,0.0,2603.0,2603.0,Electronics,High,19,Female
1039,2023-08-28,2,0.0,8064.0,4032.0,Beauty,Low,47,Female
1040,2023-08-31,4,0.0,9996.0,2499.0,Fashion,High,23,Male
1041,2023-09-11,2,0.0,1710.0,855.0,Electronics,High,51,Female
1042,2023-12-29,2,0.0,8188.0,4094.0,Fashion,Low,21,Female
1043,2023-04-13,2,0.1,2896.2000000000003,1609.0,Beauty,Mid,29,Female
1044,2023-11-26,4,0.0,7016.0,1754.0,Beauty,Mid,29,Female
1045,2023-07-10,2,0.2,2540.8,1588.0,Fashion,Mid,26,Male
1046,2023-08-02,4,0.0,16376.0,4094.0,Fashion,High,22,Male
1047,2023-09-12,1,0.0,1260.0,1260.0,Beauty,Low,18,Female
1048,2023-04-04,2,0.0,5206.0,2603.0,Electronics,Low,57,Female
1049,2023-08-13,3,0.0,4764.0,1588.0,Fashion,Low,58,Female
1050,2023-11-26,2,0.0,6960.0,3480.0,Fashion,Low,59,Male
1051,2023-03-11,3,0.1,10886.4,4032.0,Beauty,High,43,Female
1052,2023-05-20,3,0.0,2253.0,751.0,Beauty,Low,58,Female
1053,2023-02-16,3,0.2,7627.200000000001,3178.0,Beauty,High,18,Male
1054,2023-02-27,3,0.1,7608.6,2818.0,Electronics,Mid,30,Female
1055,2023-09-16,4,0.0,19532.0,4883.0,Beauty,Mid,19,Male
1056,2023-04-06,3,0.1,9155.7,3391.0,Beauty,Low,57,Male
1057,2023-04-25,2,0.0,5054.0,2527.0,Electronics,Mid,21,Female
1058,2023-12-09,3,0.0,12189.0,4063.0,Fashion,High,29,Female
1059,2023-04-02,4,0.1,12528.0,3480.0,Fashion,High,23,Male
1060,2023-02-08,2,0.1,1258.2,699.0,Electronics,Low,59,Female
1061,2023-02-14,4,0.1,13309.2,3697.0,Beauty,Mid,56,Male
1062,2023-06-25,4,0.1,7729.2,2147.0,Electronics,Mid,38,Male
1063,2023-04-03,3,0.1,4158.0,1540.0,Beauty,Low,50,Male
1064,2023-05-01,2,0.0,4998.0,2499.0,Fashion,High,49,Female
1065,2023-11-13,2,0.0,5220.0,2610.0,Fashion,High,57,Female
1066,2023-12-22,4,0.1,8470.800000000001,2353.0,Beauty,Low,42,Female
1067,2023-06-10,1,0.0,2563.0,2563.0,Fashion,Low,53,Female
1068,2023-11-16,4,0.0,2796.0,699.0,Electronics,High,59,Male
1069,2023-04-20,2,0.2,2598.4,1624.0,Beauty,Low,59,Male
1070,2023-04-09,1,0.2,1966.4,2458.0,Electronics,High,36,Female
1071,2023-03-05,2,0.0,1398.0,699.0,Electronics,Low,23,Female
1072,2023-11-19,2,0.2,3931.2000000000003,2457.0,Electronics,High,44,Female
1073,2023-07-18,3,0.0,9534.0,3178.0,Beauty,Low,58,Male
1074,2023-10-19,1,0.2,1287.2,1609.0,Beauty,Mid,42,Female
1075,2023-04-26,4,0.0,2236.0,559.0,Fashion,High,19,Female
1076,2023-03-09,2,0.0,5604.0,2802.0,Fashion,Low,47,Female
1077,2023-03-02,2,0.1,4422.6,2457.0,Electronics,High,25,Male
1078,2023-01-08,4,0.1,1969.2,547.0,Electronics,High,40,Female
1079,2023-01-06,3,0.1,2027.7,751.0,Beauty,High,43,Female
1080,2023-04-17,1,0.0,1609.0,1609.0,Beauty,High,59,Male
1081,2023-02-04,3,0.0,14835.0,4945.0,Electronics,High,47,Male
1082,2023-05-18,3,0.2,8138.400000000001,3391.0,Beauty,Mid,55,Male
1083,2023-05-17,2,0.1,6012.0,3340.0,Beauty,Low,23,Female
1084,2023-04-17,1,0.2,2326.4,2908.0,Beauty,High,55,Male
1085,2023-09-13,3,0.1,1898.1000000000001,703.0,Fashion,High,60,Female
1086,2023-06-22,2,0.0,1118.0,559.0,Fashion,Mid,20,Male
1087,2023-01-04,3,0.0,10173.0,3391.0,Beauty,Mid,20,Female
1088,2023-09-04,2,0.0,4294.0,2147.0,Electronics,High,55,Female
1089,2023-03-31,4,0.0,13700.0,3425.0,Electronics,High,56,Female
1090,2023-04-02,3,0.0,11640.0,3880.0,Fashion,Mid,52,Male
1091,2023-02-06,3,0.0,4707.0,1569.0,Beauty,Mid,42,Female
